User-ID,Location,Age
55097,"greenville, illinois, usa",32.0
55136,"birmingham, west midlands, united kingdom",40.0
55141,"berkeley, california, usa",80.0
55142,"austin, texas, usa",47.0
55178,"moore, oklahoma, usa",25.0
55187,"torrance, california, usa",48.0
55197,"narre warren, victoria,",37.0
55202,"seattle, , usa",32.0
55203,"mendon, massachusetts, usa",57.0
55217,"vigo, pontevedra, spain",26.0
55244,"riva san vitale, ticino, switzerland",32.0
55270,"bakersfield, california, usa",32.0
55272,"panama city, florida, usa",32.0
55375,"kitchener, ontario, canada",18.0
55398,"cheyenne, oklahoma, usa",32.0
55399,"carmel, new york, usa",33.0
55407,"richmond, virginia, usa",32.0
55408,"newport, north carolina, usa",32.0
55409,"glasgow, scotland, united kingdom",31.0
55418,"washington, pennsylvania, usa",33.0
55421,"highlands ranch, colorado, usa",32.0
55438,"lexington, kentucky, usa",42.0
55441,"wynantskill, new york, usa",32.0
55448,"cleveland, ohio, usa",32.0
55486,"mt. prospect, illinois, usa",32.0
55487,"clearwater, florida, usa",37.0
55490,"rapid city, south dakota, usa",25.0
55492,"antioch, illinois, usa",43.0
55493,"chatham, ontario, canada",35.0
55548,"chamblee, georgia, usa",32.0
55550,"northern, virginia, usa",42.0
55559,"jonesboro, georgia, usa",34.0
55562,"san leandro, california, usa",32.0
55607,"washington, dc, usa",32.0
55622,"metairie, louisiana, usa",35.0
55631,"taylors, south carolina, usa",32.0
55655,"wausau, wisconsin, usa",70.0
55700,"oswestry, england, united kingdom",50.0
55734,"calgary, alberta, canada",37.0
55751,"hesperia, california, usa",32.0
55779,"aubrey, texas, usa",43.0
55787,"fortuna, california, usa",32.0
55789,"pittsburgh, pennsylvania, usa",35.0
55799,"scarborough, ontario, canada",32.0
55824,"grand rapids, michigan, usa",32.0
55850,"halifax, nova scotia, canada",47.0
55858,"dartmouth, nova scotia, canada",28.0
55892,"plantersville, texas, usa",45.0
55927,"roscoe, minnesota, usa",17.0
55955,"beijing, china, china",38.0
55973,"san francisco, california, usa",32.0
56039,"paris, paris, france",34.0
56090,"algonquin park, ontario, canada",34.0
56102,"sammamish, washington, usa",32.0
56135,"birmingham, ,",32.0
56157,"florissant, missouri, usa",36.0
56193,"wahiawa, hawaii, usa",34.0
56198,"saint louis, missouri, usa",41.0
56201,"maple lake, minnesota, usa",65.0
56217,"dade city, florida, usa",32.0
56246,"toronto, ontario, canada",37.0
56271,"leeds, england, united kingdom",22.0
56272,"pickering, ontario, canada",19.0
56276,"el masnou, catalunya, spain",19.0
56307,"el segundo, california, usa",32.0
56315,"slidell, louisiana, usa",36.0
56323,"edmonton, alberta, canada",32.0
56341,"aurora, oregon, usa",19.0
56360,"wien, wien, austria",35.0
56369,"oakville, ontario, canada",54.0
56391,"tijeras, nm, usa",40.0
56399,"n/a, surrey, united kingdom",63.0
56442,"victoria, british columbia, canada",32.0
56447,"sturgis, michigan, usa",22.0
56470,"bremen, bremen, germany",30.0
56496,"richland, ,",32.0
56542,"clifton park, new york, usa",32.0
56554,"rural hall, north carolina, usa",39.0
56579,"mansfield, ohio, usa",49.0
56598,"albuquerque, new mexico, usa",45.0
56625,"merrifield, minnesota, usa",26.0
56654,"fort worth, texas, usa",32.0
56661,"green, ohio, usa",32.0
56663,"seattle, washington, usa",22.0
56683,"middle park, victoria, australia",32.0
56707,"akron, ohio,",32.0
56715,"sacramento, california, usa",32.0
56719,"st. louis, missouri, usa",32.0
56723,"langley, british columbia, canada",32.0
56739,"bowman, north dakota, usa",39.0
56804,"southbridge, canterbury, new zealand",32.0
56856,"escondido, california, usa",23.0
56874,"sherwood park, alberta, canada",15.0
56905,"pacifica, ,",32.0
56917,"mount vernon, iowa, usa",2.0
56959,"monroe twp., new jersey, usa",52.0
56985,"portland, oregon, usa",34.0
56998,"n. bergen, new jersey, usa",58.0
57002,"milford, delaware, usa",32.0
57006,"lawton, oklahoma, usa",30.0
57037,"sterling, virginia, usa",48.0
57068,"arlington, virginia, usa",32.0
57072,"sand springs, oklahoma, usa",56.0
57073,"indianapolis, indiana, usa",32.0
57095,"cincinnati, ohio, usa",18.0
57105,"roswell, georgia, usa",32.0
57108,"new york, new york, usa",38.0
57124,"hanahan, south carolina, usa",38.0
57148,"stirling, scotland, united kingdom",24.0
57168,"honolulu, hawaii, usa",32.0
57200,"spring hill, florida, usa",35.0
57214,"willis, texas, usa",31.0
57221,"dallas, texas, usa",32.0
57229,"metairie, ,",57.0
57234,"austin, texas, usa",32.0
57247,"fords, new jersey, usa",32.0
57255,"cordova, tennessee, usa",32.0
57265,"carriere, mississippi, usa",49.0
57302,"ames, iowa, usa",32.0
57305,"windsor, california,",52.0
57354,"los angeles, california, usa",38.0
57369,"laingsburg, michigan, usa",63.0
57398,"tigard, oregon, usa",39.0
57412,"porto, porto, portugal",25.0
57423,"coburg, oregon, usa",32.0
57449,"rudersberg, baden-württemberg, germany",29.0
57468,"elton, louisiana, usa",32.0
57599,"portland, oregon, usa",27.0
57612,"swansea, wales, united kingdom",34.0
57620,"baldwin, ,",32.0
57632,"pearland, texas,",32.0
57697,"muskegon, michigan, usa",45.0
57713,"silver spring, maryland, usa",52.0
57725,"wilmington, delaware, usa",43.0
57726,"costa mesa, california, usa",19.0
57819,"virginia beach, virginia, usa",55.0
57833,"minneapolis, minnesota, usa",58.0
57838,"melbourne, victoria, australia",27.0
57935,"minneapolis, minnesota, usa",19.0
57949,"woodland, california, usa",32.0
57959,"bloomington, indiana, usa",32.0
57976,"eugene, oregon, usa",32.0
57989,"oxford, georgia, usa",32.0
57999,"nashville, tennessee, usa",21.0
58062,"chicago, illinois, usa",52.0
58067,"donostia, gipuzkoa, euskal herria",26.0
58133,"port st. lucie, florida, usa",25.0
58142,"jonesboro, arkansas, usa",43.0
58151,"harrisburg, pennsylvania, usa",2.0
58156,"whitesboro, new york, usa",58.0
58167,"murfreesboro, tennessee, usa",20.0
58180,"mold, wales, united kingdom",37.0
58194,"dallas, texas, usa",39.0
58210,"manchester., n/a, united kingdom",23.0
58224,"lake park, georgia, usa",32.0
58236,"beaverton, ,",32.0
58255,"palmdale, california, usa",14.0
58325,"bellingham, washington, usa",32.0
58342,"vista, california, usa",60.0
58351,"oconomowoc, wisconsin, usa",27.0
58363,"colorado springs, colorado, usa",81.0
58389,"bowling green, kentucky, usa",57.0
58390,"new orleans, louisiana, usa",32.0
58397,"paris, n/a,",27.0
58440,"snellville, georgia, usa",32.0
58456,"nottingham, england, united kingdom",33.0
58458,"peel, isle of man, united kingdom",23.0
58482,"norfolk, virginia, usa",32.0
58497,"nantes, pays de la loire, france",26.0
58515,"wagener, south carolina, usa",80.0
58516,"rocky river, ohio, usa",30.0
58529,"denver, colorado, usa",36.0
58555,"philomath, oregon, usa",37.0
58594,"baltimore, maryland, usa",33.0
58612,"douglasville, georgia, usa",54.0
58629,"pasadena, california, usa",34.0
58641,"chula vista, california, usa",21.0
58644,"antioch, tennessee, usa",46.0
58646,"north canton, ohio, usa",32.0
58708,"hudson, new hampshire, usa",49.0
58709,"tucson, arizona, usa",32.0
58746,"golden, colorado, usa",34.0
58756,"satellite beach, florida, usa",47.0
58768,"cold lake, alberta, canada",35.0
58790,"sunnyvale, california, usa",56.0
58792,"lakewood, california, usa",32.0
58821,"edmonton, alberta, canada",34.0
58834,"box hill north, victoria, australia",56.0
58855,"glen ellyn, illinois, usa",38.0
58860,"fayetteville, arkansas, usa",41.0
58869,"hitchin, england, united kingdom",43.0
58877,"victoria, british columbia, canada",32.0
58878,"london, england, united kingdom",31.0
58898,"spokane, washington, usa",38.0
58911,"batavia, new york, usa",58.0
58961,"allston, massachusetts, usa",34.0
59034,"saratoga, california, usa",40.0
59038,"san antonio, texas, usa",28.0
59059,"sarasota, florida, usa",19.0
59113,"champaign, illinois, usa",41.0
59147,"birmingham, england, united kingdom",32.0
59148,"baton rouge, louisiana, usa",32.0
59150,"victoria, british columbia, canada",37.0
59172,"owen sound, ontario, canada",36.0
59180,"philadelphia, pennsylvania, usa",55.0
59189,"houston, texas, usa",33.0
59197,"austin, ,",32.0
59206,"glasgow, scotland, united kingdom",32.0
59208,"minneapolis, minnesota, usa",43.0
59209,"markham, ontario, canada",41.0
59214,"washington depot, connecticut, usa",32.0
59220,"dallas, texas, usa",38.0
59254,"clearwater river, saskatchewan, canada",45.0
59261,"mangakino, south waikato, new zealand",32.0
59267,"fremont, california, usa",32.0
59269,"indianapolis, indiana, usa",32.0
59297,"philadelphia, pennsylvania, usa",34.0
59305,"san francisco, california, usa",27.0
59390,"uniontown, pennsylvania, usa",32.0
59438,"edmonton, alberta, canada",13.0
59463,"west columbia, south carolina, usa",13.0
59490,"mount carmel, pennsylvania, usa",52.0
59499,"washington, dc, usa",38.0
59504,"louisville, kentucky, usa",39.0
59524,"washington, dc, usa",32.0
59554,"rockford, illinois, usa",42.0
59595,"peoria, arizona, usa",32.0
59604,"washington, dc, usa",25.0
59612,"iowa city, iowa, usa",32.0
59616,"port melbourne, victoria, australia",32.0
59656,"schnellville, indiana, usa",53.0
59727,"plano, texas, usa",24.0
59734,"redwood city, california, usa",32.0
59763,"fontana, california, usa",43.0
59770,"birmingham, alabama, usa",32.0
59797,"stockport, cheshire, united kingdom",28.0
59808,"st. louis, missouri, usa",32.0
59812,"cortlandt manor, new york, usa",48.0
59820,"centreville, virginia, usa",24.0
59885,"rowland heights, california, usa",31.0
59895,"bridgewater, nova scotia,",32.0
59912,"pasadena, california, usa",27.0
59933,"yarmouth, nova scotia, canada",66.0
59967,"dundee, scotland, united kingdom",28.0
59971,"kingwood, texas, usa",27.0
60004,"cambridge, hawaii, usa",32.0
60011,"cary, north carolina, usa",36.0
60014,"seattle, washington, usa",20.0
60018,"swords, county dublin, ireland",59.0
60028,"cincinnati, ohio, usa",32.0
60029,"vernon, vermont, usa",42.0
60031,"on the road, anywhere - usa, usa",32.0
60041,"okemos, michigan, usa",29.0
60050,"brooklyn, new york, usa",40.0
60064,"iowa city, iowa, usa",32.0
60079,"macedonia, ohio, usa",49.0
60080,"bellerose, new york, usa",39.0
60081,"malmok, n/a, aruba",32.0
60083,"selma, alabama, usa",53.0
60098,"elizabeth city, north carolina, usa",35.0
60114,"san francisco, california, usa",32.0
60130,"lowell, arkansas, usa",41.0
60146,"san jose, california, usa",32.0
60157,"simpsonville, south carolina, usa",32.0
60168,"warrenton, missouri, usa",32.0
60177,"niskayuna, new york, usa",51.0
60178,"west bloomfield, michigan, usa",47.0
60211,"pearland, texas, usa",32.0
60244,"alvin, texas, usa",47.0
60251,"norfolk, virginia, usa",33.0
60255,"loveland, colorado, usa",33.0
60263,"middletown, delaware, usa",52.0
60277,"boston, massachusetts, usa",32.0
60278,"thousand oaks, california, usa",32.0
60287,"olympia, washington, usa",42.0
60307,"daggett, california, usa",46.0
60319,"haddonfield, new jersey, usa",32.0
60337,"st. marys, georgia, usa",50.0
60392,"bardonia, new york, usa",43.0
60400,"campbell, california, usa",32.0
60412,"coraopolis, pennsylvania, usa",32.0
60419,"lovelock, nevada, usa",36.0
60424,"york, north yorkshire, united kingdom",32.0
60427,"basingstoke, england, united kingdom",37.0
60439,"spirit lake, iowa, usa",32.0
60445,"houston, texas, usa",31.0
60461,"philadelphia, pennsylvania, usa",32.0
60475,"norfolk, virginia, usa",32.0
60476,"coquitlam, british columbia, canada",35.0
60488,"duluth, minnesota, usa",59.0
60517,"st louis park, minnesota, usa",30.0
60546,"santa maria, california, usa",32.0
60569,"chardon, ohio, usa",41.0
60583,"antioch, illinois, usa",32.0
60586,"aboyne, aberdeenshire, united kingdom",34.0
60621,"edwardsville, illinois, usa",57.0
60631,"huntington beach, california, usa",34.0
60703,"rio vista, california, usa",30.0
60707,"manchester, new hampshire, usa",38.0
60768,"ottawa, ontario, canada",35.0
60787,"paris, ile de france, france",32.0
60797,"aberdare, wales, united kingdom",24.0
60809,"erstein, alsace, france",33.0
60816,"centralia, washington, usa",54.0
60823,"ann arbor, michigan, usa",49.0
60854,"manchester, missouri, usa",32.0
60858,"sacramento, california, usa",25.0
60905,"singapore, singapore, singapore",27.0
60941,"columbia, missouri, usa",32.0
60944,"engelhard, north carolina, usa",32.0
60970,"buffalo, ,",32.0
60977,"st. petersburg, florida, usa",32.0
60978,"ottawa, ontario, canada",32.0
61021,"winnipeg, manitoba, canada",38.0
61028,"charleston, south carolina, usa",50.0
61038,"riverside public library, illinois, usa",53.0
61042,"desoto, texas, usa",32.0
61043,"fairbanks, alaska, usa",32.0
61049,"katy, texas, usa",39.0
61107,"jamaica plain, massachusetts, usa",41.0
61147,"ebensee, oberoesterreich, austria",44.0
61205,"memphis, tennessee, usa",51.0
61211,"walnut creek, california, usa",65.0
61216,"bettendorf, iowa, usa",32.0
61257,"lake placid, florida, usa",25.0
61274,"woodside, new york, usa",43.0
61296,"augusta, georgia, usa",24.0
61297,"münchen, bayern, germany",23.0
61348,"venice, california, usa",28.0
61354,"dixon, california, usa",47.0
61427,"morgan hill, california, usa",32.0
61448,"pickerington, ohio, usa",32.0
61524,"prince george, british columbia, canada",25.0
61604,"bellevue, washington, usa",37.0
61619,"coburg, oregon, usa",32.0
61667,"alfreton, england, united kingdom",44.0
61668,"dayton, maine, usa",41.0
61704,"villanova, pennsylvania, usa",58.0
61759,"new york, new york, usa",32.0
61762,"paderborn, nordrhein-westfalen, germany",35.0
61775,"lansing, michigan, usa",35.0
61783,"valencia, valencia, spain",50.0
61798,"rockville, maryland, usa",32.0
61835,"lee`s summit, missouri, usa",34.0
61845,"las vegas, nevada, usa",32.0
61852,"tucson, arizona, usa",52.0
61854,"boulder city, nevada, usa",32.0
61885,"las vegas, nevada, usa",32.0
61886,"dallas, oregon, usa",42.0
61888,"phoenix, arizona, usa",46.0
61901,"tucson, arizona, usa",63.0
61910,"las cruces, new mexico, usa",44.0
61935,"wilson, north carolina, usa",70.0
62009,"cambridge, massachusetts, usa",32.0
62069,"sherman oaks, california, usa",68.0
62100,"waco, texas, usa",49.0
62109,"castricum, noord-holland, netherlands",48.0
62133,"germantown, maryland, usa",30.0
62151,"norwood, ontario, canada",45.0
62161,"cornelius, north carolina, usa",60.0
62172,"toronto, ontario, canada",19.0
62193,"shingletown, california, usa",32.0
62239,"yarmouth, nova scotia, canada",9.0
62272,"lake mary, florida, usa",30.0
62303,"dublin, dublin, ireland",31.0
62316,"secaucus, new jersey, usa",29.0
62339,"beaufort, victoria, australia",32.0
62348,"media, pennsylvania, usa",67.0
62378,"santa barbara, california, usa",32.0
62381,"chula vista, california, usa",57.0
62410,"ocean park, maine, usa",27.0
62426,"hemel hempstead, england, united kingdom",32.0
62457,"sylmar, california, usa",32.0
62464,"el cajon, california, usa",26.0
62471,"orillia, ontario, canada",33.0
62475,"arlington heights, illinois, usa",54.0
62511,"altamonte springs, florida, usa",65.0
62542,"cudahy, wisconsin, usa",40.0
62546,"nashville, tennessee, usa",30.0
62558,"rochester, minnesota, usa",32.0
62575,"westerville, ohio, usa",55.0
62582,"friendswood, texas, usa",37.0
62662,"auburn, washington, usa",39.0
62667,"warsaw, virginia, usa",53.0
62670,"lisboa, lisboa, portugal",26.0
62680,"williamsburg, virginia, usa",27.0
62688,"wahiawa, hawaii, usa",31.0
62706,"woodstock, georgia, usa",28.0
62716,"modesto, california, usa",53.0
62753,"mt. vernon, illinois, usa",32.0
62755,"dublin, texas, usa",50.0
62833,"levering, michigan, usa",16.0
62862,"new milford, connecticut, usa",47.0
62881,"milwaukee, wisconsin, usa",39.0
62887,"mobile, alabama, usa",46.0
62891,"hi nella, new jersey, usa",27.0
62895,"chesterfield, derbyshire, united kingdom",39.0
62926,"el cajon, california, usa",66.0
62929,"eustis, florida, usa",32.0
62954,"jacksonville, florida, usa",32.0
62958,"redwood city, california, usa",23.0
62966,"fairfax, virginia, usa",23.0
62968,"pittsburgh, pennsylvania, usa",23.0
62997,"bladensburg, maryland, usa",66.0
63004,"roseville, michigan, usa",44.0
63044,"chicago, illinois, usa",32.0
63083,"nantes, loire atlantique, france",21.0
63166,"barcelona, barcelona, spain",34.0
63243,"ottawa, ontario, canada",33.0
63246,"st. gallen, st. gallen, switzerland",39.0
63293,"leesburg, virginia, usa",37.0
63358,"omaha, nebraska, usa",54.0
63360,"kansas city, missouri, usa",29.0
63367,"omaha, nebraska, usa",32.0
63389,"saratoga, california, usa",25.0
63394,"eufaula, alabama, usa",22.0
63404,"pomfret, connecticut, usa",51.0
63405,"glendora, california, usa",21.0
63452,"westfield, massachusetts, usa",20.0
63494,"scottsdale, arizona, usa",23.0
63506,"saskatoon, saskatchewan, canada",32.0
63507,"lomita, california, usa",32.0
63545,"makati, n/a, philippines",28.0
63595,"chesapeake, virginia,",41.0
63625,"torrance, california, usa",15.0
63643,"rohnert park, california, usa",24.0
63644,"upper swan, western australia, australia",32.0
63665,"geneva, ge, switzerland",24.0
63714,"milton keynes, england, united kingdom",29.0
63765,"hertford, england, united kingdom",46.0
63849,"st anne`s, england, united kingdom",48.0
63854,"waterloo, ontario, canada",45.0
63865,"pomona, california, usa",39.0
63901,"latrobe, pennsylvania, usa",27.0
63918,"melfort,, saskatchewan, canada",57.0
63923,"dublin, dublin, ireland",21.0
63924,"saugatuck, michigan, usa",35.0
